ForecastKey,MonthStartDate,RegionKey,ProductKey,ForecastRevenue,ForecastCost,ForecastVersion
FC202605R02P007,2026-05-01,R02,P007,105783.18,34198.04,Rolling Forecast
FC202605R02P008,2026-05-01,R02,P008,138405.45,49714.35,Rolling Forecast
FC202605R03P001,2026-05-01,R03,P001,116913.69,49085.72,Rolling Forecast
FC202605R03P002,2026-05-01,R03,P002,135869.36,62938.74,Rolling Forecast
FC202605R03P003,2026-05-01,R03,P003,152502.86,58871.02,Rolling Forecast
FC202605R03P004,2026-05-01,R03,P004,181916.40,64763.51,Rolling Forecast
FC202605R03P005,2026-05-01,R03,P005,205757.46,67823.50,Rolling Forecast
FC202605R03P006,2026-05-01,R03,P006,95600.80,26081.91,Rolling Forecast
FC202605R03P007,2026-05-01,R03,P007,117373.03,37347.33,Rolling Forecast
FC202605R03P008,2026-05-01,R03,P008,159872.66,58644.75,Rolling Forecast
FC202605R04P001,2026-05-01,R04,P001,85256.96,37162.63,Rolling Forecast
FC202605R04P002,2026-05-01,R04,P002,99637.72,46035.25,Rolling Forecast
FC202605R04P003,2026-05-01,R04,P003,112929.93,43021.78,Rolling Forecast
FC202605R04P004,2026-05-01,R04,P004,135092.65,48001.56,Rolling Forecast
FC202605R04P005,2026-05-01,R04,P005,154405.96,52432.12,Rolling Forecast
FC202605R04P006,2026-05-01,R04,P006,71318.53,19510.85,Rolling Forecast
FC202605R04P007,2026-05-01,R04,P007,90504.67,29819.24,Rolling Forecast
FC202605R04P008,2026-05-01,R04,P008,154135.62,54222.37,Rolling Forecast
FC202605R05P001,2026-05-01,R05,P001,102632.22,43247.66,Rolling Forecast
FC202605R05P002,2026-05-01,R05,P002,116408.42,53323.92,Rolling Forecast
FC202605R05P003,2026-05-01,R05,P003,120727.00,49470.06,Rolling Forecast
FC202605R05P004,2026-05-01,R05,P004,175458.05,60993.84,Rolling Forecast
FC202605R05P005,2026-05-01,R05,P005,153559.12,52369.64,Rolling Forecast
FC202605R05P006,2026-05-01,R05,P006,88328.84,25643.16,Rolling Forecast
FC202605R05P007,2026-05-01,R05,P007,106416.50,33728.34,Rolling Forecast
FC202605R05P008,2026-05-01,R05,P008,166110.26,61750.71,Rolling Forecast
FC202605R06P001,2026-05-01,R06,P001,98935.48,42594.97,Rolling Forecast
FC202605R06P002,2026-05-01,R06,P002,107274.39,48702.32,Rolling Forecast
FC202605R06P003,2026-05-01,R06,P003,131108.30,51219.70,Rolling Forecast
FC202605R06P004,2026-05-01,R06,P004,165403.74,55969.53,Rolling Forecast
FC202605R06P005,2026-05-01,R06,P005,188202.25,62072.26,Rolling Forecast
FC202605R06P006,2026-05-01,R06,P006,89559.68,26313.88,Rolling Forecast
FC202605R06P007,2026-05-01,R06,P007,96921.74,30307.62,Rolling Forecast
FC202605R06P008,2026-05-01,R06,P008,175320.33,62257.59,Rolling Forecast
FC202606R01P001,2026-06-01,R01,P001,107490.23,44990.22,Rolling Forecast
FC202606R01P002,2026-06-01,R01,P002,103956.52,47007.39,Rolling Forecast
FC202606R01P003,2026-06-01,R01,P003,116199.24,46893.59,Rolling Forecast
FC202606R01P004,2026-06-01,R01,P004,154500.41,54881.66,Rolling Forecast
FC202606R01P005,2026-06-01,R01,P005,177006.87,56728.13,Rolling Forecast
FC202606R01P006,2026-06-01,R01,P006,79672.61,22824.80,Rolling Forecast
FC202606R01P007,2026-06-01,R01,P007,103766.00,32068.40,Rolling Forecast
FC202606R01P008,2026-06-01,R01,P008,173869.30,65038.05,Rolling Forecast
FC202606R02P001,2026-06-01,R02,P001,97607.51,42356.20,Rolling Forecast
FC202606R02P002,2026-06-01,R02,P002,107607.79,48531.36,Rolling Forecast
FC202606R02P003,2026-06-01,R02,P003,110925.34,44808.22,Rolling Forecast
FC202606R02P004,2026-06-01,R02,P004,173369.46,59976.63,Rolling Forecast
FC202606R02P005,2026-06-01,R02,P005,177503.84,57811.17,Rolling Forecast
FC202606R02P006,2026-06-01,R02,P006,85877.94,24795.09,Rolling Forecast
FC202606R02P007,2026-06-01,R02,P007,93396.10,29896.89,Rolling Forecast
FC202606R02P008,2026-06-01,R02,P008,150543.04,55988.72,Rolling Forecast
FC202606R03P001,2026-06-01,R03,P001,133021.89,55836.25,Rolling Forecast
FC202606R03P002,2026-06-01,R03,P002,127459.12,57202.34,Rolling Forecast
FC202606R03P003,2026-06-01,R03,P003,149496.74,59219.76,Rolling Forecast
FC202606R03P004,2026-06-01,R03,P004,165782.23,58873.26,Rolling Forecast
FC202606R03P005,2026-06-01,R03,P005,175246.60,56272.33,Rolling Forecast
FC202606R03P006,2026-06-01,R03,P006,107488.72,31319.83,Rolling Forecast
FC202606R03P007,2026-06-01,R03,P007,118412.69,38672.76,Rolling Forecast
FC202606R03P008,2026-06-01,R03,P008,205389.80,75240.96,Rolling Forecast
FC202606R04P001,2026-06-01,R04,P001,111649.96,46141.12,Rolling Forecast
FC202606R04P002,2026-06-01,R04,P002,95299.24,43801.36,Rolling Forecast
FC202606R04P003,2026-06-01,R04,P003,123605.29,47941.25,Rolling Forecast
FC202606R04P004,2026-06-01,R04,P004,153860.36,51170.64,Rolling Forecast
FC202606R04P005,2026-06-01,R04,P005,167435.49,58409.97,Rolling Forecast
FC202606R04P006,2026-06-01,R04,P006,78384.49,23177.44,Rolling Forecast
FC202606R04P007,2026-06-01,R04,P007,106906.20,33640.30,Rolling Forecast
FC202606R04P008,2026-06-01,R04,P008,144395.47,52273.68,Rolling Forecast
FC202606R05P001,2026-06-01,R05,P001,100311.59,43539.18,Rolling Forecast
FC202606R05P002,2026-06-01,R05,P002,115942.48,52816.11,Rolling Forecast
FC202606R05P003,2026-06-01,R05,P003,123699.00,48123.50,Rolling Forecast
FC202606R05P004,2026-06-01,R05,P004,168703.38,55703.54,Rolling Forecast
FC202606R05P005,2026-06-01,R05,P005,181449.36,63167.87,Rolling Forecast
FC202606R05P006,2026-06-01,R05,P006,85866.19,23486.03,Rolling Forecast
FC202606R05P007,2026-06-01,R05,P007,96586.66,30967.27,Rolling Forecast
FC202606R05P008,2026-06-01,R05,P008,180172.30,65592.06,Rolling Forecast
FC202606R06P001,2026-06-01,R06,P001,111790.81,48262.88,Rolling Forecast
FC202606R06P002,2026-06-01,R06,P002,114494.05,53552.01,Rolling Forecast
FC202606R06P003,2026-06-01,R06,P003,120706.00,47333.69,Rolling Forecast
FC202606R06P004,2026-06-01,R06,P004,153095.52,50921.02,Rolling Forecast
FC202606R06P005,2026-06-01,R06,P005,159378.89,51447.74,Rolling Forecast
FC202606R06P006,2026-06-01,R06,P006,99435.16,27132.85,Rolling Forecast
FC202606R06P007,2026-06-01,R06,P007,97601.97,31315.76,Rolling Forecast
FC202606R06P008,2026-06-01,R06,P008,144227.25,51146.97,Rolling Forecast
FC202607R01P001,2026-07-01,R01,P001,93773.32,40759.35,Rolling Forecast
FC202607R01P002,2026-07-01,R01,P002,103664.37,46971.12,Rolling Forecast
FC202607R01P003,2026-07-01,R01,P003,119602.77,47024.73,Rolling Forecast
FC202607R01P004,2026-07-01,R01,P004,144617.34,50466.06,Rolling Forecast
FC202607R01P005,2026-07-01,R01,P005,168035.58,54156.04,Rolling Forecast
FC202607R01P006,2026-07-01,R01,P006,75127.61,22093.77,Rolling Forecast
FC202607R01P007,2026-07-01,R01,P007,96340.01,30836.47,Rolling Forecast
FC202607R01P008,2026-07-01,R01,P008,162587.43,59864.83,Rolling Forecast
FC202607R02P001,2026-07-01,R02,P001,88903.58,38283.89,Rolling Forecast
FC202607R02P002,2026-07-01,R02,P002,89741.58,41317.56,Rolling Forecast
FC202607R02P003,2026-07-01,R02,P003,102834.79,41632.58,Rolling Forecast
FC202607R02P004,2026-07-01,R02,P004,149693.45,53430.13,Rolling Forecast
FC202607R02P005,2026-07-01,R02,P005,172355.47,55273.06,Rolling Forecast
FC202607R02P006,2026-07-01,R02,P006,81098.83,23817.97,Rolling Forecast
FC202607R02P007,2026-07-01,R02,P007,88994.54,27291.85,Rolling Forecast
FC202607R02P008,2026-07-01,R02,P008,153126.94,57239.63,Rolling Forecast
FC202607R03P001,2026-07-01,R03,P001,109289.47,45306.88,Rolling Forecast
FC202607R03P002,2026-07-01,R03,P002,124109.31,58162.33,Rolling Forecast
FC202607R03P003,2026-07-01,R03,P003,132392.41,51483.82,Rolling Forecast
FC202607R03P004,2026-07-01,R03,P004,184816.50,64245.00,Rolling Forecast
FC202607R03P005,2026-07-01,R03,P005,164844.31,57134.57,Rolling Forecast
FC202607R03P006,2026-07-01,R03,P006,86090.43,24018.94,Rolling Forecast
FC202607R03P007,2026-07-01,R03,P007,107715.66,32591.36,Rolling Forecast
FC202607R03P008,2026-07-01,R03,P008,151172.31,55264.37,Rolling Forecast
FC202607R04P001,2026-07-01,R04,P001,89841.15,37133.63,Rolling Forecast
FC202607R04P002,2026-07-01,R04,P002,86840.37,38844.07,Rolling Forecast
FC202607R04P003,2026-07-01,R04,P003,90235.39,36387.91,Rolling Forecast
FC202607R04P004,2026-07-01,R04,P004,140136.43,47242.50,Rolling Forecast
FC202607R04P005,2026-07-01,R04,P005,128582.24,42375.37,Rolling Forecast
FC202607R04P006,2026-07-01,R04,P006,86149.07,23698.61,Rolling Forecast
FC202607R04P007,2026-07-01,R04,P007,89035.80,29206.76,Rolling Forecast
FC202607R04P008,2026-07-01,R04,P008,122110.12,44898.44,Rolling Forecast
FC202607R05P001,2026-07-01,R05,P001,104524.35,44492.33,Rolling Forecast
FC202607R05P002,2026-07-01,R05,P002,102507.82,47276.58,Rolling Forecast
FC202607R05P003,2026-07-01,R05,P003,119712.76,48782.38,Rolling Forecast
FC202607R05P004,2026-07-01,R05,P004,155026.75,53887.33,Rolling Forecast
FC202607R05P005,2026-07-01,R05,P005,148422.31,49893.39,Rolling Forecast
FC202607R05P006,2026-07-01,R05,P006,78702.41,23030.13,Rolling Forecast
FC202607R05P007,2026-07-01,R05,P007,94353.51,30321.16,Rolling Forecast
FC202607R05P008,2026-07-01,R05,P008,157110.07,57471.80,Rolling Forecast
FC202607R06P001,2026-07-01,R06,P001,90606.47,39618.29,Rolling Forecast
FC202607R06P002,2026-07-01,R06,P002,97036.13,44287.13,Rolling Forecast
FC202607R06P003,2026-07-01,R06,P003,104769.99,40409.52,Rolling Forecast
FC202607R06P004,2026-07-01,R06,P004,159267.15,56985.37,Rolling Forecast
FC202607R06P005,2026-07-01,R06,P005,142477.86,48452.56,Rolling Forecast
FC202607R06P006,2026-07-01,R06,P006,83754.66,23154.49,Rolling Forecast
FC202607R06P007,2026-07-01,R06,P007,80282.67,24556.22,Rolling Forecast
FC202607R06P008,2026-07-01,R06,P008,125458.40,44906.13,Rolling Forecast
FC202608R01P001,2026-08-01,R01,P001,96789.35,42453.50,Rolling Forecast
FC202608R01P002,2026-08-01,R01,P002,106682.16,48181.10,Rolling Forecast
FC202608R01P003,2026-08-01,R01,P003,115108.02,44383.45,Rolling Forecast
FC202608R01P004,2026-08-01,R01,P004,139533.62,49372.91,Rolling Forecast
FC202608R01P005,2026-08-01,R01,P005,143473.71,49279.52,Rolling Forecast
FC202608R01P006,2026-08-01,R01,P006,67471.78,18801.62,Rolling Forecast
FC202608R01P007,2026-08-01,R01,P007,87230.23,28698.04,Rolling Forecast
FC202608R01P008,2026-08-01,R01,P008,136681.31,50351.10,Rolling Forecast
FC202608R02P001,2026-08-01,R02,P001,91888.30,38095.45,Rolling Forecast
FC202608R02P002,2026-08-01,R02,P002,98788.88,45893.78,Rolling Forecast
FC202608R02P003,2026-08-01,R02,P003,96942.51,39455.96,Rolling Forecast
FC202608R02P004,2026-08-01,R02,P004,133385.40,47474.43,Rolling Forecast
FC202608R02P005,2026-08-01,R02,P005,149609.23,51649.82,Rolling Forecast
FC202608R02P006,2026-08-01,R02,P006,75547.27,20409.08,Rolling Forecast
FC202608R02P007,2026-08-01,R02,P007,88457.76,27757.24,Rolling Forecast
FC202608R02P008,2026-08-01,R02,P008,136516.88,49455.00,Rolling Forecast
FC202608R03P001,2026-08-01,R03,P001,102874.44,45186.77,Rolling Forecast
FC202608R03P002,2026-08-01,R03,P002,122692.61,55476.97,Rolling Forecast
FC202608R03P003,2026-08-01,R03,P003,107210.84,42370.48,Rolling Forecast
FC202608R03P004,2026-08-01,R03,P004,148550.39,49822.98,Rolling Forecast
FC202608R03P005,2026-08-01,R03,P005,179395.97,61323.53,Rolling Forecast
FC202608R03P006,2026-08-01,R03,P006,79845.72,22893.44,Rolling Forecast
FC202608R03P007,2026-08-01,R03,P007,102358.58,32553.23,Rolling Forecast
FC202608R03P008,2026-08-01,R03,P008,164565.48,62051.97,Rolling Forecast
FC202608R04P001,2026-08-01,R04,P001,87571.73,36370.03,Rolling Forecast
FC202608R04P002,2026-08-01,R04,P002,82159.45,37809.20,Rolling Forecast
FC202608R04P003,2026-08-01,R04,P003,86997.21,35324.11,Rolling Forecast
FC202608R04P004,2026-08-01,R04,P004,110825.63,38864.77,Rolling Forecast
FC202608R04P005,2026-08-01,R04,P005,138538.49,46301.95,Rolling Forecast
FC202608R04P006,2026-08-01,R04,P006,67855.27,20092.32,Rolling Forecast
FC202608R04P007,2026-08-01,R04,P007,77659.10,23556.02,Rolling Forecast
FC202608R04P008,2026-08-01,R04,P008,132295.93,46825.77,Rolling Forecast
FC202608R05P001,2026-08-01,R05,P001,99064.93,41157.24,Rolling Forecast
FC202608R05P002,2026-08-01,R05,P002,98728.69,43685.75,Rolling Forecast
FC202608R05P003,2026-08-01,R05,P003,113534.63,45863.93,Rolling Forecast
FC202608R05P004,2026-08-01,R05,P004,146637.33,49041.80,Rolling Forecast
FC202608R05P005,2026-08-01,R05,P005,157925.68,55218.90,Rolling Forecast
FC202608R05P006,2026-08-01,R05,P006,65476.38,19613.55,Rolling Forecast
FC202608R05P007,2026-08-01,R05,P007,90869.01,28120.11,Rolling Forecast
FC202608R05P008,2026-08-01,R05,P008,125233.21,44673.93,Rolling Forecast
FC202608R06P001,2026-08-01,R06,P001,89931.33,38178.40,Rolling Forecast
FC202608R06P002,2026-08-01,R06,P002,85146.23,38854.91,Rolling Forecast
FC202608R06P003,2026-08-01,R06,P003,111527.00,45319.17,Rolling Forecast
FC202608R06P004,2026-08-01,R06,P004,145649.94,49127.55,Rolling Forecast
FC202608R06P005,2026-08-01,R06,P005,135327.04,45041.20,Rolling Forecast
FC202608R06P006,2026-08-01,R06,P006,78758.61,21306.52,Rolling Forecast
FC202608R06P007,2026-08-01,R06,P007,98005.43,31184.73,Rolling Forecast
FC202608R06P008,2026-08-01,R06,P008,108284.33,38519.18,Rolling Forecast
FC202609R01P001,2026-09-01,R01,P001,112669.73,47765.72,Rolling Forecast
FC202609R01P002,2026-09-01,R01,P002,112192.43,50322.96,Rolling Forecast
FC202609R01P003,2026-09-01,R01,P003,126054.87,51679.77,Rolling Forecast
FC202609R01P004,2026-09-01,R01,P004,163306.63,58714.05,Rolling Forecast
FC202609R01P005,2026-09-01,R01,P005,174912.21,60016.22,Rolling Forecast
FC202609R01P006,2026-09-01,R01,P006,80066.99,23193.95,Rolling Forecast
FC202609R01P007,2026-09-01,R01,P007,100688.85,31895.59,Rolling Forecast
FC202609R01P008,2026-09-01,R01,P008,176284.70,65221.42,Rolling Forecast
FC202609R02P001,2026-09-01,R02,P001,101366.53,43432.40,Rolling Forecast
FC202609R02P002,2026-09-01,R02,P002,104877.99,47599.92,Rolling Forecast
FC202609R02P003,2026-09-01,R02,P003,113002.60,46000.71,Rolling Forecast
FC202609R02P004,2026-09-01,R02,P004,149304.17,53254.73,Rolling Forecast
FC202609R02P005,2026-09-01,R02,P005,171519.32,57279.95,Rolling Forecast
FC202609R02P006,2026-09-01,R02,P006,86575.72,25271.61,Rolling Forecast
FC202609R02P007,2026-09-01,R02,P007,98207.92,31989.82,Rolling Forecast
FC202609R02P008,2026-09-01,R02,P008,171833.63,62455.56,Rolling Forecast
FC202609R03P001,2026-09-01,R03,P001,119514.63,51144.53,Rolling Forecast
FC202609R03P002,2026-09-01,R03,P002,132025.59,58947.14,Rolling Forecast
FC202609R03P003,2026-09-01,R03,P003,137750.13,53052.35,Rolling Forecast
FC202609R03P004,2026-09-01,R03,P004,197273.00,68777.03,Rolling Forecast
FC202609R03P005,2026-09-01,R03,P005,192429.14,64013.98,Rolling Forecast
FC202609R03P006,2026-09-01,R03,P006,95346.09,27363.33,Rolling Forecast
FC202609R03P007,2026-09-01,R03,P007,116154.90,35909.22,Rolling Forecast
FC202609R03P008,2026-09-01,R03,P008,203874.04,71811.77,Rolling Forecast
FC202609R04P001,2026-09-01,R04,P001,110695.41,46558.27,Rolling Forecast
FC202609R04P002,2026-09-01,R04,P002,107291.65,49315.02,Rolling Forecast
FC202609R04P003,2026-09-01,R04,P003,126943.19,48880.00,Rolling Forecast
FC202609R04P004,2026-09-01,R04,P004,169782.99,60494.54,Rolling Forecast
FC202609R04P005,2026-09-01,R04,P005,166985.21,55386.46,Rolling Forecast
FC202609R04P006,2026-09-01,R04,P006,84409.42,24201.17,Rolling Forecast
FC202609R04P007,2026-09-01,R04,P007,95302.89,30892.42,Rolling Forecast
FC202609R04P008,2026-09-01,R04,P008,161117.41,60019.75,Rolling Forecast
FC202609R05P001,2026-09-01,R05,P001,112575.75,47700.69,Rolling Forecast
FC202609R05P002,2026-09-01,R05,P002,136180.95,62330.33,Rolling Forecast
FC202609R05P003,2026-09-01,R05,P003,128125.46,50851.75,Rolling Forecast
FC202609R05P004,2026-09-01,R05,P004,166769.26,57763.84,Rolling Forecast
FC202609R05P005,2026-09-01,R05,P005,175977.39,58394.40,Rolling Forecast
FC202609R05P006,2026-09-01,R05,P006,89436.46,25034.96,Rolling Forecast
FC202609R05P007,2026-09-01,R05,P007,110297.60,33260.23,Rolling Forecast
FC202609R05P008,2026-09-01,R05,P008,164658.88,60070.14,Rolling Forecast
FC202609R06P001,2026-09-01,R06,P001,116261.29,50694.59,Rolling Forecast
FC202609R06P002,2026-09-01,R06,P002,114454.69,53308.25,Rolling Forecast
FC202609R06P003,2026-09-01,R06,P003,142664.18,56737.39,Rolling Forecast
FC202609R06P004,2026-09-01,R06,P004,189861.85,67940.21,Rolling Forecast
FC202609R06P005,2026-09-01,R06,P005,185934.83,62802.29,Rolling Forecast
FC202609R06P006,2026-09-01,R06,P006,81170.25,24190.77,Rolling Forecast
FC202609R06P007,2026-09-01,R06,P007,96662.55,29897.66,Rolling Forecast
FC202609R06P008,2026-09-01,R06,P008,178476.69,63377.84,Rolling Forecast
FC202610R01P001,2026-10-01,R01,P001,107899.73,46915.36,Rolling Forecast
FC202610R01P002,2026-10-01,R01,P002,109083.87,49336.52,Rolling Forecast
FC202610R01P003,2026-10-01,R01,P003,121098.75,47315.96,Rolling Forecast
FC202610R01P004,2026-10-01,R01,P004,173983.71,60862.66,Rolling Forecast
FC202610R01P005,2026-10-01,R01,P005,185800.19,62385.09,Rolling Forecast
FC202610R01P006,2026-10-01,R01,P006,101503.41,30368.96,Rolling Forecast
FC202610R01P007,2026-10-01,R01,P007,115457.92,35656.70,Rolling Forecast
FC202610R01P008,2026-10-01,R01,P008,175087.65,61651.33,Rolling Forecast
FC202610R02P001,2026-10-01,R02,P001,102523.08,42092.15,Rolling Forecast
FC202610R02P002,2026-10-01,R02,P002,133417.89,62304.75,Rolling Forecast
FC202610R02P003,2026-10-01,R02,P003,132772.08,51699.88,Rolling Forecast
FC202610R02P004,2026-10-01,R02,P004,161792.69,56710.29,Rolling Forecast
FC202610R02P005,2026-10-01,R02,P005,203346.17,66500.89,Rolling Forecast
FC202610R02P006,2026-10-01,R02,P006,91805.38,26126.32,Rolling Forecast
FC202610R02P007,2026-10-01,R02,P007,102978.73,33196.98,Rolling Forecast
FC202610R02P008,2026-10-01,R02,P008,162452.09,57991.51,Rolling Forecast
FC202610R03P001,2026-10-01,R03,P001,125365.49,54002.31,Rolling Forecast
FC202610R03P002,2026-10-01,R03,P002,141089.28,62912.12,Rolling Forecast
FC202610R03P003,2026-10-01,R03,P003,159418.98,62228.90,Rolling Forecast
FC202610R03P004,2026-10-01,R03,P004,221149.71,75354.03,Rolling Forecast
FC202610R03P005,2026-10-01,R03,P005,222184.36,72493.77,Rolling Forecast
FC202610R03P006,2026-10-01,R03,P006,107166.20,30135.21,Rolling Forecast
FC202610R03P007,2026-10-01,R03,P007,124539.14,38197.15,Rolling Forecast
FC202610R03P008,2026-10-01,R03,P008,222151.66,80583.49,Rolling Forecast
FC202610R04P001,2026-10-01,R04,P001,120586.55,50792.37,Rolling Forecast
FC202610R04P002,2026-10-01,R04,P002,109936.00,48805.72,Rolling Forecast
FC202610R04P003,2026-10-01,R04,P003,118975.26,45574.21,Rolling Forecast
FC202610R04P004,2026-10-01,R04,P004,153914.81,53667.23,Rolling Forecast
FC202610R04P005,2026-10-01,R04,P005,177807.32,59842.59,Rolling Forecast
FC202610R04P006,2026-10-01,R04,P006,82486.35,24191.90,Rolling Forecast
FC202610R04P007,2026-10-01,R04,P007,114067.73,34883.56,Rolling Forecast
FC202610R04P008,2026-10-01,R04,P008,165515.81,59847.85,Rolling Forecast
FC202610R05P001,2026-10-01,R05,P001,112244.73,46814.67,Rolling Forecast
FC202610R05P002,2026-10-01,R05,P002,133642.10,60328.87,Rolling Forecast
FC202610R05P003,2026-10-01,R05,P003,146831.25,60140.25,Rolling Forecast
FC202610R05P004,2026-10-01,R05,P004,205924.59,72236.77,Rolling Forecast
FC202610R05P005,2026-10-01,R05,P005,181713.16,62972.19,Rolling Forecast
FC202610R05P006,2026-10-01,R05,P006,115761.00,33289.46,Rolling Forecast
FC202610R05P007,2026-10-01,R05,P007,126731.54,38263.10,Rolling Forecast
FC202610R05P008,2026-10-01,R05,P008,185045.50,66977.11,Rolling Forecast
FC202610R06P001,2026-10-01,R06,P001,116260.65,49176.63,Rolling Forecast
FC202610R06P002,2026-10-01,R06,P002,128595.16,59198.02,Rolling Forecast
FC202610R06P003,2026-10-01,R06,P003,136223.81,53609.55,Rolling Forecast
FC202610R06P004,2026-10-01,R06,P004,177155.58,63214.87,Rolling Forecast
FC202610R06P005,2026-10-01,R06,P005,184115.18,63165.57,Rolling Forecast
FC202610R06P006,2026-10-01,R06,P006,91615.82,27217.46,Rolling Forecast
FC202610R06P007,2026-10-01,R06,P007,109884.88,34759.54,Rolling Forecast
FC202610R06P008,2026-10-01,R06,P008,155889.03,58803.17,Rolling Forecast
FC202611R01P001,2026-11-01,R01,P001,138084.33,60707.59,Rolling Forecast
FC202611R01P002,2026-11-01,R01,P002,149153.31,68779.11,Rolling Forecast
FC202611R01P003,2026-11-01,R01,P003,146232.91,58738.02,Rolling Forecast
FC202611R01P004,2026-11-01,R01,P004,199100.40,67616.74,Rolling Forecast
FC202611R01P005,2026-11-01,R01,P005,215529.04,74699.72,Rolling Forecast
FC202611R01P006,2026-11-01,R01,P006,102877.40,29126.41,Rolling Forecast
FC202611R01P007,2026-11-01,R01,P007,124605.95,39107.85,Rolling Forecast
FC202611R01P008,2026-11-01,R01,P008,203937.84,75700.04,Rolling Forecast
FC202611R02P001,2026-11-01,R02,P001,103118.81,42549.61,Rolling Forecast
FC202611R02P002,2026-11-01,R02,P002,143145.27,66412.59,Rolling Forecast
FC202611R02P003,2026-11-01,R02,P003,127342.98,49440.04,Rolling Forecast
FC202611R02P004,2026-11-01,R02,P004,159404.41,54229.56,Rolling Forecast
FC202611R02P005,2026-11-01,R02,P005,200760.69,67835.72,Rolling Forecast
FC202611R02P006,2026-11-01,R02,P006,92041.69,26146.36,Rolling Forecast
FC202611R02P007,2026-11-01,R02,P007,121507.49,37332.75,Rolling Forecast
FC202611R02P008,2026-11-01,R02,P008,173672.44,65202.67,Rolling Forecast
FC202611R03P001,2026-11-01,R03,P001,140766.28,59549.31,Rolling Forecast
FC202611R03P002,2026-11-01,R03,P002,158795.97,71147.08,Rolling Forecast
FC202611R03P003,2026-11-01,R03,P003,153045.65,59151.77,Rolling Forecast
FC202611R03P004,2026-11-01,R03,P004,203845.24,67674.38,Rolling Forecast
FC202611R03P005,2026-11-01,R03,P005,237038.08,78664.60,Rolling Forecast
FC202611R03P006,2026-11-01,R03,P006,121518.04,33472.14,Rolling Forecast
FC202611R03P007,2026-11-01,R03,P007,149086.15,48605.58,Rolling Forecast
FC202611R03P008,2026-11-01,R03,P008,227921.77,86235.82,Rolling Forecast
FC202611R04P001,2026-11-01,R04,P001,130097.35,56707.44,Rolling Forecast
FC202611R04P002,2026-11-01,R04,P002,121055.40,53661.27,Rolling Forecast
FC202611R04P003,2026-11-01,R04,P003,132842.23,52062.02,Rolling Forecast
FC202611R04P004,2026-11-01,R04,P004,158916.49,53689.47,Rolling Forecast
FC202611R04P005,2026-11-01,R04,P005,205729.58,66646.99,Rolling Forecast
FC202611R04P006,2026-11-01,R04,P006,94317.80,26795.29,Rolling Forecast
FC202611R04P007,2026-11-01,R04,P007,101462.46,30871.70,Rolling Forecast
FC202611R04P008,2026-11-01,R04,P008,174381.84,64502.87,Rolling Forecast
FC202611R05P001,2026-11-01,R05,P001,122744.96,53620.53,Rolling Forecast
FC202611R05P002,2026-11-01,R05,P002,129097.72,58233.31,Rolling Forecast
FC202611R05P003,2026-11-01,R05,P003,145142.77,55981.06,Rolling Forecast
FC202611R05P004,2026-11-01,R05,P004,190297.10,63991.25,Rolling Forecast
FC202611R05P005,2026-11-01,R05,P005,195171.31,66552.94,Rolling Forecast
FC202611R05P006,2026-11-01,R05,P006,114244.12,31476.69,Rolling Forecast
FC202611R05P007,2026-11-01,R05,P007,129461.15,41521.50,Rolling Forecast
FC202611R05P008,2026-11-01,R05,P008,200635.02,74783.33,Rolling Forecast
FC202611R06P001,2026-11-01,R06,P001,130912.64,55203.83,Rolling Forecast
FC202611R06P002,2026-11-01,R06,P002,145551.12,66802.25,Rolling Forecast
FC202611R06P003,2026-11-01,R06,P003,164631.15,64540.80,Rolling Forecast
FC202611R06P004,2026-11-01,R06,P004,183679.53,60771.15,Rolling Forecast
FC202611R06P005,2026-11-01,R06,P005,185927.48,61460.65,Rolling Forecast
FC202611R06P006,2026-11-01,R06,P006,89321.54,25123.24,Rolling Forecast
FC202611R06P007,2026-11-01,R06,P007,115122.03,34827.73,Rolling Forecast
FC202611R06P008,2026-11-01,R06,P008,208675.68,79008.85,Rolling Forecast
FC202612R01P001,2026-12-01,R01,P001,95845.37,41313.52,Rolling Forecast
FC202612R01P002,2026-12-01,R01,P002,98173.88,44733.36,Rolling Forecast
FC202612R01P003,2026-12-01,R01,P003,123330.86,49693.35,Rolling Forecast
FC202612R01P004,2026-12-01,R01,P004,153218.41,51165.78,Rolling Forecast
FC202612R01P005,2026-12-01,R01,P005,170381.57,55814.45,Rolling Forecast
FC202612R01P006,2026-12-01,R01,P006,87692.39,25782.62,Rolling Forecast
FC202612R01P007,2026-12-01,R01,P007,99598.97,32276.28,Rolling Forecast
FC202612R01P008,2026-12-01,R01,P008,158785.27,56179.54,Rolling Forecast
FC202612R02P001,2026-12-01,R02,P001,97726.77,41100.15,Rolling Forecast
FC202612R02P002,2026-12-01,R02,P002,105498.06,49446.74,Rolling Forecast
FC202612R02P003,2026-12-01,R02,P003,117572.26,47649.97,Rolling Forecast
FC202612R02P004,2026-12-01,R02,P004,150663.08,53978.56,Rolling Forecast
FC202612R02P005,2026-12-01,R02,P005,157750.14,52676.68,Rolling Forecast
FC202612R02P006,2026-12-01,R02,P006,93479.56,25696.87,Rolling Forecast
FC202612R02P007,2026-12-01,R02,P007,94632.08,29564.50,Rolling Forecast
FC202612R02P008,2026-12-01,R02,P008,155989.39,55366.16,Rolling Forecast
FC202612R03P001,2026-12-01,R03,P001,130273.19,54277.18,Rolling Forecast
FC202612R03P002,2026-12-01,R03,P002,141708.28,66336.42,Rolling Forecast
